"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"STAFF RN, FH - 5SE SCIC ACUTE Job - Froedtert Health: (#Milwaukee, WI) http://t.co/dQVakUekPt #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:05:09,FALSE,NA,"543511899208302592",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#Nursing #Job alert: OR/Operating Room Nurse Travel Job in Dayton, Ohio | Soliant Health | #Dayton, OH http://t.co/o7cyG3BcMC",FALSE,0,NA,2014-12-12 21:05:06,FALSE,NA,"543511888626057216",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_OHD_NURSING",0,FALSE,FALSE,"-84.1916069","39.7589478"
"Soliant Health #IT #Job: Network Cisco Server Engineer Full-time Jobs- Florida (#BocaGrande, FL) http://t.co/6t2XXj5h07 #Jobs",FALSE,0,NA,2014-12-12 21:04:41,FALSE,NA,"543511783231594496",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_FLS_it",0,FALSE,FALSE,"-82.259079","26.74259"
"@coletteaubin Listen I tried to kill the artist in me to pursue my doctorate in medicine so gimme some time to nurture it back to health plz",FALSE,0,"coletteaubin",2014-12-12 21:04:38,FALSE,"543510891338412032","543511769499848704","16975865","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brian_podgurski",0,FALSE,FALSE,"-71.52874137","41.48768828"
"Patient Care Technician - Mercy Health: (#FortSmith, AR) http://t.co/ZqqbfeDDSG #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:04:36,FALSE,NA,"543511759772856320",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-94.3527919","35.3558329"
"#Richmond, VA #Nursing #Job: Nurse Clinician at VCU Health System http://t.co/1mhLQaZEJf #Jobs http://t.co/GsCXwxYIbI",FALSE,0,NA,2014-12-12 21:04:15,FALSE,NA,"543511672405520385",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"The Health Benefits of tea http://t.co/p0YbAuftj6 http://t.co/JP6GO24FYB #nutrition #healthyliving",FALSE,0,NA,2014-12-12 21:03:39,FALSE,NA,"543511524078534657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malteroger1",0,FALSE,FALSE,"-84.24821116","33.92746658"
"#TweetMyJobs #Healthcare #Job alert: PCT | Fresenius Medical Care | #Akron, OH http://t.co/TJeMTZP7TA #dialysis #Jobs",FALSE,0,NA,2014-12-12 21:03:39,FALSE,NA,"543511521469292544",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_OKA_health",0,FALSE,FALSE,"-81.5190053","41.0814447"
"#Rutland, VT #Nursing #Job: OR RN opening in Vermont / Surgical RN at Supplemental Health Care http://t.co/jtSAhqe5TF #Jobs",FALSE,0,NA,2014-12-12 21:03:35,FALSE,NA,"543511506600476673",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-72.9836022","43.6075696"
"My health is rapidly deteriorating due to finals",FALSE,0,NA,2014-12-12 21:03:29,FALSE,NA,"543511480113844226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thelifeofker",0,FALSE,FALSE,"-83.013827","40.0028386"
"Goldsboro, NC Special Ed teacher job! Now Interviewing! - Soliant Health: (#Goldsboro, NC) http://t.co/SnlaNpDrwA #Education #Job",FALSE,0,NA,2014-12-12 21:03:18,FALSE,NA,"543511434634620929",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-77.9927651","35.3848841"
"Riverside Health System #Nursing #Job: RN ADOLESCENT (#Hampton, VA) http://t.co/YiiB1nPvKE #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:03:14,FALSE,NA,"543511415630213121",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","jobsatriverside",0,FALSE,FALSE,"-76.3452218","37.0298687"
"#Nursing #Job alert: Housekeeper/Floor Crew Job | Valley Health Nurses | #FrontRoyal, VA http://t.co/BBF8D7LDWk #Nurse #Nurse",FALSE,0,NA,2014-12-12 21:03:07,FALSE,NA,"543511388119760896",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1944446","38.9181671"
"Ì†ΩÌ∫∂Leaving (@ Novant Health Presbyterian Medical Center - @presbyhealth in Charlotte, NC) https://t.co/wFuRKb0yj7",FALSE,0,NA,2014-12-12 21:02:50,FALSE,NA,"543511317379035136",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","FaLoose_BroWn",0,FALSE,FALSE,"-80.82482815","35.21208842"
"#Nursing #Job alert: CVOR Surgical Tech Travel Job South Of Atlanta | Soliant Health | #Atlanta, GA http://t.co/arV36CNfdO #RN",FALSE,0,NA,2014-12-12 21:02:44,FALSE,NA,"543511293395623936",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-84.39","33.76"
"#Healthcare #Job in #MyrtleBeach, SC: SLP Part Time Job Myrtle Beach, SC at Soliant Health http://t.co/AjIhdfk8b2 #Jobs",FALSE,0,NA,2014-12-12 21:02:39,FALSE,NA,"543511269567770624",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_scm_health",0,FALSE,FALSE,"-78.8866943","33.6890603"
"#Tampa, FL #IT #Job: Cerner PathNet Business Analyst - Tampa, FL at Soliant Health http://t.co/9IxmJwVdqV #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:02:08,FALSE,NA,"543511138990686209",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-82.4651441","27.949436"
"Goodbye Lisa Robertson, God bless &amp; keep you healthy, happy, and smiling! http://t.co/50bDRmqLlu",FALSE,0,NA,2014-12-12 21:02:01,FALSE,NA,"543511111317086208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaintEileen",0,FALSE,FALSE,"-79.05914306","35.84264446"
"Licensed Practical Nurse/ Medical Assistant - Mercy Health: (#Springfield, MO) http://t.co/dglidhfE7U #Nursing #VeteranJob #Job",FALSE,0,NA,2014-12-12 21:01:26,FALSE,NA,"543510965879189504",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"Soliant Health: Manhattan/Junction City, KS school job for... (#ManhattanJunctionCity, KS) http://t.co/SZSCvEOtDs #Healthcare #Job",FALSE,0,NA,2014-12-12 21:01:25,FALSE,NA,"543510960099446784",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-96.7120596","39.0921907"
"Fresenius Medical Care #Healthcare #Job: Patient Care Tech Smithfield VA (F... (#Smithfield, VA) http://t.co/1odhTqlSus #dialysis",FALSE,0,NA,2014-12-12 21:01:24,FALSE,NA,"543510954969821187",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_vap_health",1,FALSE,FALSE,"-76.6310662","36.9823709"
"I'll debate almost anything, but there is no logical argument to defend the lack of access people have to mental health care in America.",FALSE,3,NA,2014-12-12 21:00:51,FALSE,NA,"543510817443172352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_seanhoward_",0,FALSE,FALSE,"-74.48379544","40.51117376"
"#KansasCity, MO #Education #Job: Faculty, Associate Dean - Saint Luke's C... at Saint Luke's Health System http://t.co/uO0X6dECgf",FALSE,0,NA,2014-12-12 21:00:10,FALSE,NA,"543510644624867328",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SaintLukesJobs",0,FALSE,FALSE,"-94.5998517","39.1041725"
"Forgot what healthy hair felt like",FALSE,4,NA,2014-12-12 20:59:58,FALSE,NA,"543510594520109056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikaylaeckert",0,FALSE,FALSE,"-79.82393736","43.39437675"
"There is a significant issue in this country that stems from access to guns, and lack of access to mental health care.",FALSE,0,NA,2014-12-12 20:59:51,FALSE,NA,"543510563998171136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_seanhoward_",0,FALSE,FALSE,"-74.48406181","40.51081829"
"#Nursing #Job in #Richmond, VA: Clinical Coordinator-In... at VCU Health System http://t.co/3r7HOoVAW8 http://t.co/aCy70AKgUO",FALSE,0,NA,2014-12-12 20:59:26,FALSE,NA,"543510461803536386",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"@amyconcho I know they  do but in my alone time I can't help but wonder Stay healthy &amp; be happy- well deserved",FALSE,0,"amyconcho",2014-12-12 20:59:07,FALSE,"543131634149515264","543510383336902656","401437284","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRlubline",0,FALSE,FALSE,"-81.5172512","41.4658286"
"I'm at Florida Department of Health in Collier County - @gytnow in Naples, FL https://t.co/JyisGxLCe0",FALSE,1,NA,2014-12-12 20:59:01,FALSE,NA,"543510354769494017",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","OBryceKrispy",0,FALSE,FALSE,"-81.76189183","26.13032279"
"Supervisor-Stroke Center/NP - Mercy Health: (#Springfield, MO) http://t.co/BziTVZtUWG #Healthcare #VeteranJob #Job #Jobs",FALSE,0,NA,2014-12-12 20:58:22,FALSE,NA,"543510193863012353",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"‚Äú@AdrianQNelson: @MammaChia_NY good morning. Lets stay fit &amp; healthy!‚Äù‚ú®Ì†ΩÌ≤ú‚ú® #Fridayfitday  ‚ùÑÔ∏è",FALSE,0,"AdrianQNelson",2014-12-12 20:58:04,FALSE,"543423668526014464","543510115216019456","1535206136","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MammaChia_NY",1,FALSE,FALSE,"-73.98362909","40.69759442"
"LPN - Bethesda Health Group: (#Oakville, MO) http://t.co/KPkQxGi3fT #Nursing #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:57:57,FALSE,NA,"543510089303224320",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","BethesdaCareers",0,FALSE,FALSE,"-90.3045604","38.4700532"
"‚Äú@UberFacts: Teens who are grateful experience an increase in mental health and a greater sense of meaning in life.‚Äù @xoxogabbygallo US Ì†ΩÌπå",FALSE,1,"UberFacts",2014-12-12 20:57:57,FALSE,"543507336976158720","543510086719897600","95023423","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittNJ_xoxo",0,FALSE,FALSE,"-74.29133294","40.70237679"
"#Healthcare #Job alert: Director of Health Inf... | Barnabas Health Home Health and ... | #WestOrange, NJ http://t.co/4AoBZbsT1a",FALSE,0,NA,2014-12-12 20:57:57,FALSE,NA,"543510086635634688",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","nwkhealth",0,FALSE,FALSE,"-74.2390353","40.7987113"
"Soliant Health: West of Chicago, IL Contract School Therapy Job- PT (Phy... (#Chicago, IL) http://t.co/YnTch2MSEO #Healthcare #Job",FALSE,0,NA,2014-12-12 20:57:55,FALSE,NA,"543510078565806080",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-87.6297982","41.8781136"
"Speech Language Pathologist near Leonardtown, MD - Soliant Health: (#Leonardtown, MD) http://t.co/F7DMqKoQ7X #Healthcare #Job",FALSE,0,NA,2014-12-12 20:57:51,FALSE,NA,"543510061834702849",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAL_health",0,FALSE,FALSE,"-76.6357942","38.291238"
"#TweetMyJobs #Retail #Job alert: Retail Store Positions | CVS Health | #Spartanburg, SC http://t.co/76WFeYVSYK #Jobs",FALSE,0,NA,2014-12-12 20:57:20,FALSE,NA,"543509932725637121",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_retail",0,FALSE,FALSE,"-81.8954729","34.9308482"
"I ate a healthy lunch instead of nachos and an hour later I'm still hungry and contemplating nachos Ì†ΩÌ∏ê",FALSE,1,NA,2014-12-12 20:57:18,FALSE,NA,"543509922106056705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laylarapp",0,FALSE,FALSE,"-85.32804364","35.00959294"
"#Insurance #Job alert: Multi-Agency Location-proper... | Allstate Insurance | #Melville, NY http://t.co/TKJ4J0vSgk #allstateopps",FALSE,1,NA,2014-12-12 20:57:17,FALSE,NA,"543509918959939584",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_NAS_insur",0,FALSE,FALSE,"-73.4151214","40.7934322"
"#Milwaukee, WI #Nursing #Job: STAFF RN, FH - 9NT PULMONARY/INT MED Job at Froedtert Health http://t.co/mxZuCCN4Dk #Jobs",FALSE,0,NA,2014-12-12 20:57:15,FALSE,NA,"543509912672673792",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#Hospitality #Job alert: Housekeeper | Bethesda Health Group | #Oakville, MO http://t.co/F2LBhXhV75 #VeteranJob #Jobs",FALSE,0,NA,2014-12-12 20:56:46,FALSE,NA,"543509789917982720",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","BethesdaCareers",0,FALSE,FALSE,"-90.3045604","38.4700532"
"Mom yesterday: ""our family really needs to start eating healthy"" 
*opens pantry today* http://t.co/TrofLiNCgh",FALSE,7,NA,2014-12-12 20:56:27,FALSE,NA,"543509711312928768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brittanyyn98",0,FALSE,FALSE,"-86.41850405","36.9855448"
"SLP needed in a school in Monroe, North Carolina NEW JOB - Soliant Health: (#Monroe, NC) http://t.co/9Jje2p2kKS #Healthcare #Job",FALSE,0,NA,2014-12-12 20:56:13,FALSE,NA,"543509651673731073",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-80.5495112","34.9854275"
"The Vitamin Shoppe #Retail #Job: Health Enthusiast Part-Time (#Brentwood, MO) http://t.co/bpeFM5U1i3 #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:56:06,FALSE,NA,"543509624146493440",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-90.3349124","38.6267512"
"‚Äú@Based_Sensei_: Have a healthy breakfast with gucci mane http://t.co/uvKaVDyQVA‚Äù @rlongworth26 we should try this Ì†ΩÌ∏ÇÌ†ΩÌ±ç",FALSE,0,"Based_Sensei_",2014-12-12 20:55:55,FALSE,"543159777002807296","543509574796718082","2584329516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sooksnappie123",0,FALSE,FALSE,"-84.48664856","38.03044128"
"Supplemental Health Care: RN for Mother Baby or L&amp;D (#Greer, SC) http://t.co/UhxJuRlzjI #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:55:40,FALSE,NA,"543509515098808320",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_nursing",0,FALSE,FALSE,"-82.269193","34.8920374"
"#Montgomery, AL #Retail #Job: Retail Store Positions at CVS Health http://t.co/O3Mh0pMNxw #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:55:40,FALSE,NA,"543509511265198080",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mgm_retail",0,FALSE,FALSE,"-86.350609","32.308577"
"RN FIRST ASSISTANT - Inova Health System: (#FALLSCHURCH, VA) http://t.co/doLQ73ylOz #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:55:14,FALSE,NA,"543509404637622272",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAV_NURSING",0,FALSE,FALSE,"-77.2300136","38.858725"
"Denver Health: 1% of population spend 22% of $; 5% spend 50%; 10% spend 65%. Higher ratios than I've seen before. Demands focus #IHIFORUM26",FALSE,0,NA,2014-12-12 20:55:10,FALSE,NA,"543509385926823936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HIBennett",0,FALSE,FALSE,"-111.87040178","40.63024233"
"Patient Svc Representative - Mercy Health: (#Joplin, MO) http://t.co/gGrKUtoaGN #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:55:07,FALSE,NA,"543509373209702401",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-94.5274681","37.0603193"
"#Healthcare #Job alert: Healthcare Services - Dental Office Receptionist | AdPerfect | #SuffolkCounty, NY http://t.co/pZhitqNTYx",FALSE,0,NA,2014-12-12 20:54:39,FALSE,NA,"543509256893239296",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_NAS_health",0,FALSE,FALSE,"-72.892628","40.845502"
"Can't wait for finals to be over so I can focus on my health, workouts and eating better! #fitnessmotivation #eatmorekale #finalsweek",FALSE,0,NA,2014-12-12 20:54:38,FALSE,NA,"543509252422516738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadSelf",0,FALSE,FALSE,"-73.18653013","40.86688288"
"#Richmond, VA #Physician #Job: Anesthetist at VCU Health System http://t.co/tdKGNSOyvK #Jobs http://t.co/X7rwxdxIuw",FALSE,0,NA,2014-12-12 20:54:35,FALSE,NA,"543509240292196352",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"#Healthcare #Job in #Columbus, GA: Full Time Pediatric Speech Therapy Job in Columbus... at Soliant Health http://t.co/GC1uu9McIW",FALSE,0,NA,2014-12-12 20:54:34,FALSE,NA,"543509237293256704",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-84.9877094","32.4609764"
"this has been the worst week (health wise) in so long",FALSE,0,NA,2014-12-12 20:54:12,FALSE,NA,"543509143600898048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jesskhayes",0,FALSE,FALSE,"-94.65789693","38.94123144"
"#Education #Job in #Ashboro, NC: Ashboro, NC Teacher of the Deaf and Hard of Hearing ... at Soliant Health http://t.co/cY2iZuGoB2",FALSE,0,NA,2014-12-12 20:53:57,FALSE,NA,"543509081562951680",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nct_edu",0,FALSE,FALSE,"-79.8136446","35.7079146"
"#Wichita, KS #Nursing #Job: RN / Registered Nurse / Travel at Supplemental Health Care http://t.co/aR4J86blVS #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:53:34,FALSE,NA,"543508986557763584",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ksw_nursing",0,FALSE,FALSE,"-97.3138554","37.7040524"
"Baby one got a clean  bill of health. Thank g-d. hawkodellic @ Red Bank Veterinary Hospital http://t.co/Js0f4SldFI",FALSE,0,NA,2014-12-12 20:53:17,FALSE,NA,"543508912230907905",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChoiceFashionNY",0,FALSE,FALSE,"-74.08302016","40.32986521"
"Soliant Health #Physician #Job: Virginia Primary Care opportunity for Certified Physicia... (#Hampton, VA) http://t.co/DKJO0IiNiq",FALSE,0,NA,2014-12-12 20:52:37,FALSE,NA,"543508746706489344",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_AdvPrac",0,FALSE,FALSE,"-76.3452218","37.0298687"
"#Chilton, WI #Nursing #Job: RN / Registered Nurse / Travel at Supplemental Health Care http://t.co/aqcpw01KeP #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:52:34,FALSE,NA,"543508731657326592",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-88.1628785","44.0288803"
"Always questioning if the people who are in my life are in it cause they love me or wanna sabotage it.. That's not a healthy way to live.",FALSE,0,NA,2014-12-12 20:52:28,FALSE,NA,"543508707674714112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollieblystonee",2,FALSE,FALSE,"-80.54631846","40.63611668"
"‚Äú@GrindOfAthletes: I always get so motivated to eat healthy and workout everyday but then someone mentions pizza and it's all over‚Äù debbbb Ì†ΩÌπÜ",FALSE,1,"GrindOfAthletes",2014-12-12 20:52:19,FALSE,"543454169185529856","543508671171686401","1489156890","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabrina_kinney",0,FALSE,FALSE,"-83.79852058","42.81546338"
"I'm just depressed my taxes don't go toward college and health care.",FALSE,0,NA,2014-12-12 20:52:17,FALSE,NA,"543508662837600256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jussstinnne",0,FALSE,FALSE,"-86.2327066","39.66305303"
"#Physician #Job alert: | Department of Veterans Affairs | #Lexington, KY http://t.co/CVLW70hIiD #Jobs http://t.co/VHqqDxrbb4",FALSE,0,NA,2014-12-12 20:52:05,FALSE,NA,"543508611926736897",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","JobsatVA",0,FALSE,FALSE,"-84.4951359","38.0317136"
"Lab Support Technician I - Mercy Health: (#Springfield, MO) http://t.co/UbrznQcJBs #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:51:59,FALSE,NA,"543508587088080896",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"#Nursing #Job alert: Certified Home Health Aide Needed Mor... | BAYADA Home Health Care | #Morristown, NJ http://t.co/5MNHSECooq",FALSE,0,NA,2014-12-12 20:51:58,FALSE,NA,"543508583069933568",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","nwknursing",0,FALSE,FALSE,"-74.4815438","40.7967667"
